1418.0,0.0,0.734,0.26166666,1.0
1419.0,0.0,1.0,0.0,0.61
1420.0,0.0,0.552,0.0,0.5783333
1421.0,0.139,0.561,0.22666667,0.7783333
1422.0,0.248,0.693,0.068333335,0.57
1423.0,0.337,0.512,0.12166667,0.47666666
1424.0,0.0,0.511,0.1,0.54333335
1425.0,0.132,0.537,0.20333333,0.54833335
1426.0,0.151,0.551,0.0,0.51
1427.0,0.09,0.526,0.16333333,0.5183333
1428.0,0.384,0.983,0.07833333,0.665
1429.0,0.198,0.571,0.03,0.89166665
1430.0,0.406,0.916,0.0,0.90166664
1431.0,0.419,0.912,0.071666665,0.825
1432.0,0.286,0.893,0.0,0.675
1433.0,0.311,0.564,0.40333334,0.81666666
1434.0,0.304,0.456,0.10166667,0.765
1435.0,0.0,0.658,0.265,0.97
1436.0,0.176,0.403,0.0,0.6566667
1437.0,0.278,0.54,0.11833333,0.69
1438.0,0.384,0.535,0.28666666,0.675
1439.0,0.441,0.704,0.30166668,0.625
1440.0,0.263,0.551,0.40666667,0.6816667
1441.0,0.193,0.701,0.29166666,0.695
1442.0,0.342,0.855,0.36,0.8516667
1443.0,0.454,0.935,0.27,0.87
1444.0,0.453,0.937,0.2,0.83166665
1445.0,0.331,1.0,0.31833333,1.0
1446.0,0.461,0.902,0.5933333,1.0
1447.0,0.36,1.0,0.25666666,1.0
1448.0,0.248,0.665,0.435,1.0
1449.0,0.246,0.657,0.5416667,0.945
1450.0,0.263,0.604,0.43,1.0
1451.0,0.209,0.732,0.525,0.9216667
1452.0,0.409,0.694,0.5183333,0.9
1453.0,0.345,0.378,0.51666665,0.5683333
1454.0,0.623,0.777,0.475,0.685
1455.0,0.337,0.802,0.47,0.96166664
1456.0,0.247,0.291,0.26,0.385
1457.0,0.153,0.669,0.32833335,0.95
1458.0,0.65,0.748,0.29666665,0.36333334
1459.0,0.506,0.545,0.31666666,0.40666667
1460.0,0.275,0.379,0.515,0.63666666
1461.0,0.291,0.441,0.37833333,0.5416667
1462.0,0.396,0.615,0.295,0.49666667
1463.0,0.193,0.482,0.32666665,0.55
1464.0,0.22,0.584,0.21,0.54333335
1465.0,0.284,0.584,0.4,0.7183333
1466.0,0.283,0.599,0.43833333,0.73833334
1467.0,0.403,0.939,0.27666667,1.0
1468.0,0.11,0.587,0.41166666,1.0
1469.0,0.071,0.722,0.30166668,0.88166666
1470.0,0.42,0.851,0.20833333,0.77166665
1471.0,0.119,0.534,0.26666668,0.8466667
1472.0,0.248,0.85,0.26166666,0.7366667
1473.0,0.0,1.0,0.0,1.0
1474.0,0.0,1.0,0.35666665,1.0
1475.0,0.0,0.923,0.0,1.0
1476.0,0.0,0.965,0.0,1.0
1477.0,0.0,0.803,0.08166666,1.0
1478.0,0.0,0.602,0.125,1.0
1479.0,0.0,0.652,0.041666668,0.8283333
1480.0,0.0,0.926,0.0,1.0
1481.0,0.375,0.787,0.0,0.55833334
1482.0,0.0,0.943,0.0,1.0
1483.0,0.041,0.852,0.0,1.0
1484.0,0.281,1.0,0.0,0.78833336
1485.0,0.404,0.987,0.28,0.8
1486.0,0.385,0.975,0.21333334,0.74833333
1487.0,0.184,0.576,0.54333335,0.92333335
1488.0,0.353,0.559,0.48833334,0.85833335
1489.0,0.112,0.411,0.39166668,0.87
1490.0,0.251,0.691,0.56166667,0.98833334
1491.0,0.0,0.4,0.5,1.0
1492.0,0.027,0.436,0.285,0.925
1493.0,0.364,0.566,0.085,0.31
1494.0,0.712,0.893,0.735,1.0
1495.0,0.424,0.614,0.41833332,0.73
1496.0,0.459,0.586,0.6933333,0.9916667
1497.0,0.472,0.572,0.53,0.8233333
1498.0,0.0,0.167,0.66333336,0.98333335
1499.0,0.895,1.0,0.23833333,0.89666665
1500.0,0.65,0.809,0.42666668,0.725
1501.0,0.919,1.0,0.56333333,0.81166667
1502.0,0.847,1.0,0.41333333,0.76666665
1503.0,0.337,0.871,0.325,0.905
1504.0,0.131,0.494,0.17333333,0.7416667
1505.0,0.545,0.754,0.033333335,0.44666666
1506.0,0.367,0.574,0.0,0.59
1507.0,0.0,0.862,0.0,0.68
1508.0,0.105,0.564,0.0,0.56666666
1509.0,0.0,0.598,0.028333334,1.0
1510.0,0.0,0.459,0.0,1.0
1511.0,0.074,0.574,0.0,0.61
1512.0,0.066,0.683,0.018333333,0.99833333
1513.0,0.0,0.552,0.0,0.78833336
1514.0,0.0,0.614,0.0,0.84833336
1515.0,0.707,1.0,0.56666666,1.0
1516.0,0.0,0.374,0.51166666,0.985
1517.0,0.0,0.64,0.096666664,1.0
1518.0,0.0,0.78,0.155,1.0
1519.0,0.0,0.675,0.031666666,1.0
1520.0,0.0,0.776,0.01,1.0
1521.0,0.0,0.498,0.20166667,1.0
1522.0,0.321,0.619,0.0,0.53833336
1523.0,0.589,0.723,0.445,0.63166666
1524.0,0.552,0.622,0.071666665,0.23166667
1525.0,0.264,0.333,0.08833333,0.31166667
1526.0,0.0,0.017,0.025,0.083333336
1527.0,0.342,0.562,0.39833334,0.7083333
1528.0,0.793,0.885,0.28666666,0.43833333
1529.0,0.485,0.783,0.0,0.32666665
1530.0,0.511,0.662,0.0,0.123333335
1531.0,0.517,0.718,0.14833333,0.36333334
1532.0,0.471,0.829,0.22166666,0.63666666
1533.0,0.927,1.0,0.0,0.33166668
1534.0,0.444,0.775,0.13666667,0.9716667
1535.0,0.046,0.956,0.07333333,0.75333333
1536.0,0.149,0.824,0.205,0.64666665
1537.0,0.178,0.862,0.23666666,0.735
1538.0,0.154,0.835,0.35833332,0.80333334
1539.0,0.022,0.976,0.07833333,0.825
1540.0,0.006,0.96,0.10333333,0.855
1541.0,0.548,0.651,0.038333334,0.50166667
1542.0,0.659,0.769,0.10166667,0.5833333
1543.0,0.608,0.756,0.10166667,0.80333334
1544.0,0.37,0.553,0.55,0.8233333
1545.0,0.535,0.775,0.475,0.755
1546.0,0.558,0.773,0.76166666,1.0
1547.0,0.939,1.0,0.61833334,0.82
1548.0,0.295,0.479,0.14,0.45666668
1549.0,0.423,0.556,0.093333334,0.46833333
1550.0,0.36,0.412,0.08833333,0.23
1551.0,0.306,0.363,0.12833333,0.38833332
1552.0,0.729,1.0,0.26833335,0.7316667
1553.0,0.489,0.963,0.25,0.98333335
1554.0,0.449,0.884,0.24833333,1.0
1555.0,0.0,0.063,0.8466667,1.0
1556.0,0.0,0.299,0.39333335,1.0
1557.0,0.0,0.638,0.0,0.89
1558.0,0.0,0.484,0.25833333,1.0
1559.0,0.0,0.568,0.02,1.0
1560.0,0.0,0.072,0.52,0.825
1561.0,0.0,0.244,0.46,1.0
1562.0,0.0,0.445,0.111666664,1.0
1563.0,0.0,0.357,0.23666666,1.0
1564.0,0.295,0.766,0.26333332,0.64166665
1565.0,0.327,0.762,0.17166667,0.63666666
1566.0,0.3,0.758,0.22833334,0.57666665
1567.0,0.218,0.63,0.25833333,0.67333335
1568.0,0.25,0.707,0.27166668,0.6616667
1569.0,0.411,0.857,0.27833334,0.6616667
1570.0,0.34,1.0,0.13666667,1.0
1571.0,0.427,1.0,0.0,0.875
1572.0,0.149,0.969,0.12166667,1.0
1573.0,0.0,0.752,0.11,1.0
1574.0,0.0,0.89,0.23166667,1.0
1575.0,0.0,0.72,0.035,1.0
1576.0,0.389,0.718,0.46833333,0.75166667
1577.0,0.332,0.643,0.48,0.795
1578.0,0.264,0.576,0.47166666,0.825
1579.0,0.105,0.465,0.44666666,0.8016667
1580.0,0.022,0.391,0.5283333,0.91
1581.0,0.124,0.477,0.34833333,0.7366667
1582.0,0.221,0.481,0.25833333,0.605
1583.0,0.268,0.583,0.29833335,0.695
1584.0,0.224,0.536,0.32166666,0.77
1585.0,0.315,0.605,0.30166668,0.66833335
1586.0,0.266,0.537,0.24833333,0.59833336
1587.0,0.273,0.56,0.26,0.5966667
1588.0,0.178,0.732,0.21666667,0.5833333
1589.0,0.076,0.633,0.56,1.0
1590.0,0.277,0.673,0.0,1.0
1591.0,0.174,0.761,0.21833333,0.90833336
1592.0,0.226,0.836,0.0,0.72333336
1593.0,0.0,0.759,0.47833332,1.0
1594.0,0.379,1.0,0.11666667,1.0
1595.0,0.0,0.71,0.0,0.86333334
1596.0,0.0,0.461,0.035,0.94166666
1597.0,0.0,0.791,0.285,0.89166665
1598.0,0.0,1.0,0.0,1.0
1599.0,0.271,0.865,0.0,0.87666667
1600.0,0.308,0.542,0.245,0.7816667
1601.0,0.035,0.895,0.175,0.79333335
1602.0,0.529,1.0,0.17,1.0
1603.0,0.82,1.0,0.22333333,0.62333333
1604.0,0.106,0.771,0.09,0.94666666
1605.0,0.433,0.942,0.045,1.0
1606.0,0.487,0.691,0.24,0.78833336
1607.0,0.403,0.618,0.34833333,0.635
1608.0,0.281,0.521,0.31333333,0.59
1609.0,0.317,0.722,0.23166667,0.74333334
1610.0,0.254,0.678,0.10666667,0.49333334
1611.0,0.241,0.676,0.335,0.7583333
1612.0,0.367,0.705,0.40833333,0.85833335
1613.0,0.397,0.672,0.42,0.8516667
1614.0,0.291,0.711,0.40166667,0.7966667
1615.0,0.075,0.759,0.27166668,1.0
1616.0,0.026,1.0,0.285,1.0
1617.0,0.259,0.457,0.46333334,0.97
1618.0,0.12,0.471,0.485,1.0
1619.0,0.231,0.419,0.74666667,0.93
1620.0,0.392,0.504,0.435,0.76166666
1621.0,0.294,0.755,0.17666666,0.62666667
1622.0,0.144,0.576,0.20333333,0.6066667
1623.0,0.119,0.653,0.29166666,0.6983333
1624.0,0.014,0.708,0.3,0.9
1625.0,0.273,0.547,0.15666667,0.46833333
1626.0,0.143,0.472,0.22166666,0.64666665
1627.0,0.373,0.434,0.36333334,0.44666666
1628.0,0.203,0.343,0.545,0.74333334
1629.0,0.512,0.816,0.24166666,0.73833334
1630.0,0.313,0.537,0.50333333,1.0
1631.0,0.095,0.572,0.0,0.37666667
1632.0,0.0,0.378,0.0,0.7366667
1633.0,0.0,0.412,0.72833335,1.0
1634.0,0.0,0.685,0.31166667,1.0
1635.0,0.001,0.702,0.08,1.0
1636.0,0.0,0.392,0.0,0.28
1637.0,0.396,0.803,0.23833333,0.5466667
1638.0,0.133,0.461,0.225,0.67
1639.0,0.05,0.284,0.27833334,0.615
1640.0,0.358,0.597,0.38666666,0.67833334
1641.0,0.32,0.631,0.24166666,0.635
1642.0,0.101,0.635,0.05666667,0.6533333
1643.0,0.119,0.78,0.06333333,0.80333334
1644.0,0.306,0.537,0.5883333,1.0
1645.0,0.54,0.721,0.385,1.0
1646.0,0.398,0.599,0.33333334,0.9633333
1647.0,0.381,0.928,0.405,1.0
1648.0,0.396,0.87,0.45,1.0
1649.0,0.234,0.49,0.13,0.6666667
1650.0,0.217,0.42,0.17166667,0.6766667
1651.0,0.164,0.403,0.195,0.76666665
1652.0,0.258,0.446,0.17166667,0.6983333
1653.0,0.0,0.525,0.23833333,1.0
1654.0,0.0,0.708,0.13333334,1.0
1655.0,0.0,0.779,0.083333336,1.0
1656.0,0.0,0.702,0.16666667,1.0
1657.0,0.0,0.701,0.0,1.0
1658.0,0.008,0.652,0.0,1.0
1659.0,0.096,0.644,0.17666666,1.0
1660.0,0.083,0.802,0.44833332,1.0
1661.0,0.482,0.702,0.38666666,0.9
1662.0,0.536,0.686,0.445,0.7783333
1663.0,0.711,0.876,0.475,0.8183333
1664.0,0.564,0.816,0.52666664,0.815
1665.0,0.496,0.593,0.49833333,0.6066667
1666.0,0.503,0.627,0.42,0.54833335
1667.0,0.303,0.835,0.56333333,1.0
1668.0,0.436,0.8,0.41333333,1.0
1669.0,0.086,0.814,0.4,1.0
1670.0,0.103,0.628,0.205,1.0
1671.0,0.309,0.725,0.34833333,1.0
1672.0,0.366,0.891,0.0,1.0
1673.0,0.289,0.821,0.0,1.0
1674.0,0.374,0.877,0.0,1.0
1675.0,0.0,1.0,0.0,1.0
1676.0,0.036,0.665,0.325,1.0
1677.0,0.038,0.723,0.05666667,1.0
1678.0,0.0,0.743,0.13833334,1.0
1679.0,0.108,0.789,0.19,1.0
1680.0,0.147,0.811,0.0,1.0
1681.0,0.0,1.0,0.0,1.0
1682.0,0.0,0.851,0.13,1.0
1683.0,0.849,0.916,0.0,0.20666666
1684.0,0.261,0.474,0.45833334,0.9866667
1685.0,0.585,0.701,0.37166667,0.56166667
1686.0,0.0,0.148,0.49166667,1.0
1687.0,0.09,1.0,0.0,1.0
1688.0,0.0,1.0,0.0,1.0
1689.0,0.263,0.645,0.24833333,0.61
1690.0,0.232,0.691,0.48166665,0.95
1691.0,0.471,0.918,0.315,1.0
1692.0,0.349,1.0,0.45666668,1.0
1693.0,0.369,0.877,0.0,0.45166665
1694.0,0.273,0.773,0.34666666,0.7783333
1695.0,0.428,0.844,0.305,0.525
1696.0,0.417,0.842,0.5366667,0.77166665
1697.0,0.427,0.824,0.123333335,0.40666667
1698.0,0.42,0.815,0.15833333,0.39166668
1699.0,0.537,0.852,0.85833335,1.0
1700.0,0.042,0.87,0.0,1.0
1701.0,0.029,0.496,0.32166666,0.8333333
1702.0,0.378,0.887,0.39666668,0.76666665
1703.0,0.336,0.617,0.20166667,0.6433333
1704.0,0.064,0.598,0.4,0.81
1705.0,0.097,0.488,0.29,0.65
1706.0,0.463,0.565,0.25333333,0.46333334
1707.0,0.419,0.83,0.245,0.57666665
1708.0,0.197,0.809,0.01,0.43166667
1709.0,0.277,1.0,0.14,0.66833335
1710.0,0.094,1.0,0.12666667,0.6333333
1711.0,0.393,0.64,0.39333335,0.785
1712.0,0.344,0.817,0.20666666,0.8183333
1713.0,0.11,0.73,0.29333332,0.75666666
1714.0,0.0,0.593,0.09166667,1.0
1715.0,0.118,0.679,0.0016666667,0.99833333
1716.0,0.0,0.621,0.0,1.0
1717.0,0.241,1.0,0.055,1.0
1718.0,0.017,1.0,0.07666667,1.0
1719.0,0.0,1.0,0.0,1.0
1720.0,0.0,0.729,0.0,0.86
1721.0,0.557,0.664,0.5233333,0.6983333
1722.0,0.316,0.429,0.475,0.62833333
1723.0,0.38,0.56,0.51666665,0.66333336
1724.0,0.624,0.671,0.795,0.89
1725.0,0.534,1.0,0.21333334,0.89666665
1726.0,0.236,1.0,0.39166668,0.9433333
1727.0,0.547,1.0,0.13,0.965
1728.0,0.654,0.748,0.84166664,0.915
1729.0,0.634,1.0,0.135,1.0
1730.0,0.321,0.723,0.12166667,0.99666667
1731.0,0.351,0.943,0.12166667,0.925
1732.0,0.217,0.326,0.845,0.9533333
1733.0,0.592,0.749,0.5466667,0.94
1734.0,0.418,0.987,0.46166667,0.9916667
1735.0,0.483,1.0,0.5783333,0.9533333
1736.0,0.775,1.0,0.645,0.93833333
1737.0,0.421,0.775,0.59833336,0.91
1738.0,0.298,0.451,0.68,0.855
1739.0,0.29,0.599,0.18166667,0.9433333
1740.0,0.335,0.433,0.8566667,0.92833334
1741.0,0.56,0.83,0.046666667,0.945
1742.0,0.439,0.539,0.765,0.8516667
1743.0,0.329,0.642,0.575,0.84166664
1744.0,0.305,0.635,0.345,1.0
1745.0,0.441,1.0,0.24666667,0.9316667
1746.0,0.252,1.0,0.13333334,0.8016667
1747.0,0.368,0.526,0.76,0.8883333
1748.0,0.0,0.466,0.0,1.0
1749.0,0.044,0.956,0.0,1.0
1750.0,0.426,1.0,0.0,0.83
1751.0,0.245,1.0,0.12,1.0
1752.0,0.15,0.803,0.043333333,0.8283333
1753.0,0.0,0.586,0.018333333,0.68833333
1754.0,0.05,0.565,0.02,0.7133333
1755.0,0.459,0.966,0.086666666,1.0
1756.0,0.374,1.0,0.0,1.0
1757.0,0.206,1.0,0.0,0.9483333
1758.0,0.0,1.0,0.0,1.0
1759.0,0.336,1.0,0.0,1.0
1760.0,0.446,0.582,0.235,0.6933333
1761.0,0.52,0.647,0.24,0.695
1762.0,0.337,0.663,0.036666665,0.90833336
1763.0,0.363,0.689,0.031666666,0.89166665
1764.0,0.335,0.653,0.0,0.655
1765.0,0.33,0.808,0.0,0.63166666
1766.0,0.25,0.794,0.07,0.6533333
1767.0,0.328,0.822,0.0,0.74333334
1768.0,0.243,1.0,0.165,1.0
1769.0,0.0,0.801,0.0,0.855
1770.0,0.1,0.9,0.0,1.0
1771.0,0.0,0.763,0.0,1.0
1772.0,0.47,0.902,0.0,0.7633333
1773.0,0.0,0.66,0.0,0.85333335
1774.0,0.584,0.656,0.46833333,0.57
1775.0,0.513,0.651,0.36,0.5883333
1776.0,0.517,0.72,0.5283333,0.755
1777.0,0.532,0.794,0.375,0.5316667
1778.0,0.556,0.806,0.39833334,0.6666667
1779.0,0.492,0.779,0.355,0.605
1780.0,0.001,0.123,0.07333333,0.27833334
1781.0,0.333,0.682,0.0016666667,0.855
1782.0,0.299,0.529,0.12666667,0.52666664
1783.0,0.283,0.731,0.13,0.50166667
1784.0,0.041,0.992,0.041666668,0.99833333
1785.0,0.112,0.679,0.17333333,1.0
1786.0,0.289,0.913,0.06,1.0
1787.0,0.902,0.972,0.375,0.44333333
1788.0,0.446,0.499,0.39,0.54
1789.0,0.725,0.82,0.64166665,0.84
1790.0,0.784,0.854,0.26,0.31833333
1791.0,0.248,0.303,0.22833334,0.32333332
1792.0,0.518,0.563,0.50166667,0.585
1793.0,0.617,0.729,0.565,0.78333336
1794.0,0.088,0.243,0.59166664,0.87833333
1795.0,0.414,0.574,0.6066667,0.8383333
1796.0,0.341,0.497,0.83166665,1.0
1797.0,0.606,0.795,0.7733333,0.8933333
1798.0,0.055,0.247,0.72833335,0.93666667
1799.0,0.561,0.637,0.48,0.5466667
1800.0,0.517,0.595,0.53333336,0.60333335
1801.0,0.362,0.457,0.45833334,0.62666667
1802.0,0.374,0.555,0.25166667,0.52666664
1803.0,0.0,0.617,0.0,1.0
1804.0,0.0,0.874,0.0,0.81666666
1805.0,0.088,0.987,0.0,1.0
1806.0,0.454,0.537,0.42666668,0.56333333
1807.0,0.373,0.557,0.34833333,0.6716667
1808.0,0.475,0.825,0.25666666,0.6566667
1809.0,0.278,0.685,0.23166667,0.61333334
1810.0,0.508,0.9,0.0,0.695
1811.0,0.358,0.526,0.0,0.13666667
1812.0,0.496,0.661,0.22666667,0.335
1813.0,0.0,0.453,0.23,1.0
1814.0,0.0,0.643,0.0,0.71666664
1815.0,0.04,1.0,0.0,0.81166667
1816.0,0.0,0.748,0.0,0.78
1817.0,0.001,0.587,0.0,0.74833333
1818.0,0.149,0.57,0.7183333,1.0
1819.0,0.386,0.882,0.23166667,0.735
1820.0,0.61,1.0,0.0,0.93833333
1821.0,0.359,1.0,0.62166667,1.0
1822.0,0.715,1.0,0.6533333,1.0
1823.0,0.461,0.523,0.5316667,0.6016667
1824.0,0.273,0.336,0.475,0.53333336
1825.0,0.361,0.457,0.48333332,0.56
1826.0,0.301,0.95,0.56,0.9116667
1827.0,0.163,0.632,0.37833333,0.8016667
1828.0,0.044,0.695,0.33666667,0.66
1829.0,0.266,0.78,0.405,0.74
1830.0,0.447,0.708,0.5083333,0.80333334
1831.0,0.291,0.603,0.32166666,0.63
1832.0,0.299,0.63,0.34166667,0.62666667
1833.0,0.2,0.541,0.5083333,0.81333333
1834.0,0.161,0.467,0.55833334,0.89666665
1835.0,0.234,0.592,0.6016667,0.96
1836.0,0.061,0.325,0.66833335,0.94666666
1837.0,0.549,0.954,0.57,0.8666667
1838.0,0.188,0.512,0.47333333,0.84833336
1839.0,0.003,0.449,0.56,1.0
1840.0,0.223,0.497,0.515,0.925
1841.0,0.749,0.951,0.455,0.8283333
1842.0,0.534,0.789,0.46333334,0.7366667
1843.0,0.513,0.817,0.41666666,0.64666665
1844.0,0.202,0.322,0.5416667,0.865
1845.0,0.0,0.807,0.28166667,0.55833334
1846.0,0.254,0.999,0.3,0.87166667
1847.0,0.422,1.0,0.20833333,0.935
1848.0,0.13,0.492,0.27666667,0.49666667
1849.0,0.166,0.752,0.28666666,0.925
1850.0,0.266,0.997,0.21166667,0.79
1851.0,0.581,0.665,0.18,0.5
1852.0,0.482,0.569,0.47333333,0.805
1853.0,0.704,0.8,0.48166665,0.735
1854.0,0.781,0.886,0.23,0.5133333
1855.0,0.745,0.848,0.0,0.39
1856.0,0.617,0.754,0.365,0.89666665
1857.0,0.246,0.623,0.365,0.855
1858.0,0.284,0.64,0.32666665,0.82166666
1859.0,0.227,0.744,0.42666668,0.90166664
1860.0,0.304,0.485,0.46333334,0.855
1861.0,0.448,0.492,0.60833335,0.725
1862.0,0.54,0.564,0.5733333,0.64
1863.0,0.293,0.685,0.08166666,0.51166666
1864.0,0.047,0.719,0.14333333,0.5083333
1865.0,0.091,0.833,0.17666666,0.55
1866.0,0.023,0.657,0.26333332,0.585
1867.0,0.142,0.703,0.23,0.595
1868.0,0.195,0.68,0.23666666,0.58166665
1869.0,0.389,0.587,0.23833333,0.56166667
1870.0,0.325,0.485,0.25333333,0.64666665
1871.0,0.249,0.503,0.33,0.6816667
1872.0,0.213,0.583,0.31333333,0.595
1873.0,0.202,0.607,0.36666667,0.6483333
1874.0,0.234,0.498,0.32666665,0.61
1875.0,0.388,0.503,0.33833334,0.62333333
1876.0,0.368,0.538,0.47166666,0.71666664
1877.0,0.488,0.932,0.11666667,1.0
1878.0,0.15,0.473,0.016666668,0.99666667
1879.0,0.024,0.614,0.35833332,1.0
1880.0,0.49,0.974,0.33,0.9483333
1881.0,0.479,0.895,0.49166667,0.87833333
1882.0,0.069,0.808,0.325,0.79
1883.0,0.0,1.0,0.38,1.0
1884.0,0.0,0.959,0.27833334,0.945
1885.0,0.0,0.617,0.18,0.605
1886.0,0.285,1.0,0.13833334,1.0
1887.0,0.0,0.785,0.0,1.0
1888.0,0.0,1.0,0.0,1.0
1889.0,0.661,0.877,0.34333333,0.6116667
1890.0,0.845,0.948,0.065,0.345
1891.0,0.147,0.686,0.17166667,0.78333336
1892.0,0.254,0.748,0.16666667,0.77
1893.0,0.568,0.842,0.123333335,0.67833334
1894.0,0.588,0.959,0.16833334,0.5883333
1895.0,0.366,0.694,0.108333334,0.5833333
1896.0,0.492,0.773,0.0,0.6566667
1897.0,0.398,0.66,0.12,0.68333334
1898.0,0.659,0.976,0.24333334,0.68666667
1899.0,0.604,0.966,0.26833335,0.76666665
1900.0,0.704,0.855,0.40333334,0.74333334
1901.0,0.703,0.852,0.41833332,0.735
1902.0,0.703,0.85,0.44833332,0.73
1903.0,0.477,0.568,0.36333334,0.5316667
1904.0,0.434,0.594,0.52666664,0.75166667
1905.0,0.446,0.538,0.39333335,0.615
1906.0,0.463,0.52,0.43833333,0.535
1907.0,0.453,0.567,0.32666665,0.69
1908.0,0.477,0.767,0.38166666,0.8616667
1909.0,0.451,0.885,0.615,1.0
1910.0,0.149,0.702,0.24166666,0.58
1911.0,0.151,0.72,0.24666667,0.62
1912.0,0.0,0.297,0.30333334,0.6666667
1913.0,0.135,0.588,0.27,0.555
1914.0,0.039,0.421,0.11,0.385
1915.0,0.226,0.67,0.22333333,0.49833333
1916.0,0.805,1.0,0.72333336,1.0
1917.0,0.629,1.0,0.52,1.0
1918.0,0.468,1.0,0.47333333,1.0
1919.0,0.448,0.991,0.54833335,1.0
1920.0,0.365,0.798,0.37,1.0
1921.0,0.523,0.725,0.44833332,0.85333335
1922.0,0.53,0.759,0.54833335,0.81666666
1923.0,0.557,0.794,0.61333334,1.0
1924.0,0.436,0.852,0.44,0.895
1925.0,0.53,1.0,0.39833334,0.93
1926.0,0.3,0.523,0.06333333,0.8233333
1927.0,0.235,0.525,0.14666666,0.85333335
1928.0,0.073,0.502,0.34166667,1.0
1929.0,0.143,0.643,0.26333332,1.0
1930.0,0.035,0.694,0.065,1.0
1931.0,0.372,0.994,0.20333333,0.88666666
1932.0,0.259,0.889,0.315,0.81166667
1933.0,0.217,0.633,0.365,1.0
1934.0,0.029,0.517,0.56333333,1.0
1935.0,0.062,0.539,0.42166665,1.0
1936.0,0.001,0.455,0.215,0.71
1937.0,0.0,0.536,0.47166666,0.85
1938.0,0.0,0.545,0.5233333,0.92333335
1939.0,0.504,0.768,0.42166665,0.74333334
1940.0,0.419,0.574,0.78,1.0
1941.0,0.214,0.489,0.425,0.7183333
1942.0,0.236,0.478,0.23833333,0.51666665
1943.0,0.245,0.45,0.11833333,0.41
1944.0,0.335,0.538,0.5183333,0.7683333
1945.0,0.404,0.62,0.7,1.0
1946.0,0.213,0.559,0.65833336,1.0
1947.0,0.504,0.819,0.0,0.48
1948.0,0.876,1.0,0.41166666,0.85833335
1949.0,0.826,1.0,0.0,0.7966667
1950.0,0.463,1.0,0.17833333,1.0
1951.0,0.477,1.0,0.26833335,1.0
1952.0,0.276,0.712,0.18333334,0.79
1953.0,0.222,1.0,0.035,0.9433333
1954.0,0.219,0.455,0.675,1.0
1955.0,0.262,0.904,0.81333333,1.0
1956.0,0.496,0.802,0.79333335,1.0
1957.0,0.493,0.704,0.76666665,1.0
1958.0,0.502,0.986,0.39166668,1.0
1959.0,0.462,0.489,0.41,0.49666667
1960.0,0.418,0.618,0.265,0.70666665
1961.0,0.492,0.676,0.31833333,0.65
1962.0,0.435,0.606,0.445,0.7683333
1963.0,0.535,0.744,0.325,0.5133333
1964.0,0.527,0.802,0.42833334,0.58666664
1965.0,0.223,0.687,0.0,1.0
1966.0,0.244,0.642,0.13,1.0
1967.0,0.0,0.827,0.0,1.0
1968.0,0.2,1.0,0.28666666,1.0
1969.0,0.124,0.896,0.28833333,1.0
1970.0,0.155,0.874,0.0,1.0
1971.0,0.157,0.475,0.7266667,1.0
1972.0,0.22,0.854,0.30166668,1.0
1973.0,0.396,1.0,0.31333333,1.0
1974.0,0.547,1.0,0.0,0.94666666
1975.0,0.17,0.602,0.675,0.99333334
1976.0,0.017,0.673,0.13666667,1.0
1977.0,0.156,1.0,0.0,1.0
1978.0,0.592,0.999,0.765,1.0
1979.0,0.175,0.659,0.805,1.0
1980.0,0.26,0.817,0.40333334,1.0
1981.0,0.358,0.636,0.21,0.68333334
1982.0,0.293,0.611,0.29666665,0.71666664
1983.0,0.269,0.637,0.33,0.75333333
1984.0,0.279,0.631,0.32833335,0.7083333
1985.0,0.277,0.565,0.29666665,0.7316667
1986.0,0.254,0.628,0.32666665,0.84166664
1987.0,0.096,0.505,0.32666665,0.81166667
1988.0,0.006,0.536,0.21666667,0.76666665
1989.0,0.481,0.871,0.42166665,0.74666667
1990.0,0.342,0.625,0.45,0.7416667
1991.0,0.041,0.855,0.03,0.90833336
1992.0,0.399,1.0,0.07333333,1.0
1993.0,0.616,1.0,0.11666667,1.0
1994.0,0.599,1.0,0.25666666,1.0
1995.0,0.375,1.0,0.21833333,1.0
1996.0,0.166,1.0,0.0,1.0
1997.0,0.0,0.596,0.54,1.0
1998.0,0.0,1.0,0.0,1.0
1999.0,0.0,0.762,0.51,1.0
2000.0,0.0,1.0,0.0,1.0
2001.0,0.0,0.725,0.16333333,1.0
2002.0,0.335,1.0,0.0,1.0
2003.0,0.0,0.279,0.15333334,0.655
2004.0,0.444,0.924,0.48333332,1.0
2005.0,0.0,0.172,0.68666667,1.0
2006.0,0.0,0.224,0.39833334,1.0
2007.0,0.0,0.222,0.33833334,0.7133333
2008.0,0.0,0.497,0.18,0.91333336
2009.0,0.0,1.0,0.545,1.0
2010.0,0.422,0.676,0.043333333,0.7816667
2011.0,0.0,0.158,0.27,1.0
2012.0,0.0,0.589,0.0,1.0
2013.0,0.0,0.332,0.0,0.18833333
2014.0,0.0,0.417,0.0,0.7183333
2015.0,0.0,0.431,0.0,0.67333335
2016.0,0.0,0.562,0.0,0.8433333
2017.0,0.397,0.973,0.0,0.60333335
2018.0,0.016,0.804,0.065,0.6533333
2019.0,0.0,0.307,0.14,0.83
2020.0,0.0,0.558,0.14333333,0.82166666
2021.0,0.31,0.732,0.2,0.6716667
2022.0,0.194,0.643,0.31833333,1.0
